"measurement" "activity" "subjectid" "averages"
"fBodyAccMag" "WALKING" 25 -0.566060023108108
"fBodyAccMag" "WALKING" 26 -0.379836742711864
"fBodyAccMag" "WALKING" 27 -0.327229405789474
"fBodyAccMag" "WALKING" 28 -0.352156841666667
"fBodyAccMag" "WALKING" 29 -0.235683305566038
"fBodyAccMag" "WALKING" 30 -0.342363772923077
"fBodyAccMag" "WALKING_UPSTAIRS" 1 -0.352395944716981
"fBodyAccMag" "WALKING_UPSTAIRS" 2 -0.14531853915625
"fBodyAccMag" "WALKING_UPSTAIRS" 3 -0.315866079491525
"fBodyAccMag" "WALKING_UPSTAIRS" 4 -0.276825498230769
"fBodyAccMag" "WALKING_UPSTAIRS" 5 -0.169261525
"fBodyAccMag" "WALKING_UPSTAIRS" 6 -0.0819479396203922
"fBodyAccMag" "WALKING_UPSTAIRS" 7 -0.378618761568627
"fBodyAccMag" "WALKING_UPSTAIRS" 8 -0.13026451905122
"fBodyAccMag" "WALKING_UPSTAIRS" 9 -0.372890348979592
"fBodyAccMag" "WALKING_UPSTAIRS" 10 -0.166866721574468
"fBodyAccMag" "WALKING_UPSTAIRS" 11 -0.336061027407407
"fBodyAccMag" "WALKING_UPSTAIRS" 12 -0.290005418653846
"fBodyAccMag" "WALKING_UPSTAIRS" 13 -0.367522800909091
"fBodyAccMag" "WALKING_UPSTAIRS" 14 -0.0759851813333333
"fBodyAccMag" "WALKING_UPSTAIRS" 15 -0.165242147958333
"fBodyAccMag" "WALKING_UPSTAIRS" 16 -0.370649738235294
"fBodyAccMag" "WALKING_UPSTAIRS" 17 -0.150305643291667
"fBodyAccMag" "WALKING_UPSTAIRS" 18 -0.436561064482759
"fBodyAccMag" "WALKING_UPSTAIRS" 19 -0.07962876322
"fBodyAccMag" "WALKING_UPSTAIRS" 20 -0.205009295196078
"fBodyAccMag" "WALKING_UPSTAIRS" 21 -0.257894449148936
"fBodyAccMag" "WALKING_UPSTAIRS" 22 -0.0866905123880952
"fBodyAccMag" "WALKING_UPSTAIRS" 23 -0.231382662235294
"fBodyAccMag" "WALKING_UPSTAIRS" 24 -0.322300989322034
"fBodyAccMag" "WALKING_UPSTAIRS" 25 -0.527907561538462
"fBodyAccMag" "WALKING_UPSTAIRS" 26 -0.167566383372727
"fBodyAccMag" "WALKING_UPSTAIRS" 27 -0.393928937058824
"fBodyAccMag" "WALKING_UPSTAIRS" 28 -0.213519364760784
"fBodyAccMag" "WALKING_UPSTAIRS" 29 -0.108306402963265
"fBodyAccMag" "WALKING_UPSTAIRS" 30 -0.400588353846154
"fBodyAccMag" "WALKING_DOWNSTAIRS" 1 0.0965845343040816
"fBodyAccMag" "WALKING_DOWNSTAIRS" 2 0.293424826591489
"fBodyAccMag" "WALKING_DOWNSTAIRS" 3 0.0289413195612245
"fBodyAccMag" "WALKING_DOWNSTAIRS" 4 -0.01907433524
"fBodyAccMag" "WALKING_DOWNSTAIRS" 5 0.155742168808511
"fBodyAccMag" "WALKING_DOWNSTAIRS" 6 0.395958034583333
"fBodyAccMag" "WALKING_DOWNSTAIRS" 7 0.218911066191489
"fBodyAccMag" "WALKING_DOWNSTAIRS" 8 0.301626757315789
"fBodyAccMag" "WALKING_DOWNSTAIRS" 9 0.222203941
"fBodyAccMag" "WALKING_DOWNSTAIRS" 10 0.220115703368421
"fBodyAccMag" "WALKING_DOWNSTAIRS" 11 0.0902807576630435
"fBodyAccMag" "WALKING_DOWNSTAIRS" 12 0.148017269434783
"fBodyAccMag" "WALKING_DOWNSTAIRS" 13 0.0528791880659574
"fBodyAccMag" "WALKING_DOWNSTAIRS" 14 0.471905155133333
"fBodyAccMag" "WALKING_DOWNSTAIRS" 15 0.331150229285714
"fBodyAccMag" "WALKING_DOWNSTAIRS" 16 0.114032088546809
"fBodyAccMag" "WALKING_DOWNSTAIRS" 17 0.0580680522108696
"fBodyAccMag" "WALKING_DOWNSTAIRS" 18 -0.241973534781818
"fBodyAccMag" "WALKING_DOWNSTAIRS" 19 0.586637550769231
"fBodyAccMag" "WALKING_DOWNSTAIRS" 20 0.151887747217778
"fBodyAccMag" "WALKING_DOWNSTAIRS" 21 0.239895893822222
"fBodyAccMag" "WALKING_DOWNSTAIRS" 22 0.155526858911111
"fBodyAccMag" "WALKING_DOWNSTAIRS" 23 0.364829993351852
"fBodyAccMag" "WALKING_DOWNSTAIRS" 24 -0.0231701626603636
"fBodyAccMag" "WALKING_DOWNSTAIRS" 25 -0.288154787517241
"fBodyAccMag" "WALKING_DOWNSTAIRS" 26 0.075101684668
"fBodyAccMag" "WALKING_DOWNSTAIRS" 27 0.149816459227273
"fBodyAccMag" "WALKING_DOWNSTAIRS" 28 0.188840007695652
"fBodyAccMag" "WALKING_DOWNSTAIRS" 29 0.115973968158333
"fBodyAccMag" "WALKING_DOWNSTAIRS" 30 0.00410151034354839
"fBodyAccMag" "SITTING" 1 -0.947782922553192
"fBodyAccMag" "SITTING" 2 -0.96127374826087
"fBodyAccMag" "SITTING" 3 -0.904185725576923
"fBodyAccMag" "SITTING" 4 -0.929002095
"fBodyAccMag" "SITTING" 5 -0.936290604545455
"fBodyAccMag" "SITTING" 6 -0.935750391272727
"fBodyAccMag" "SITTING" 7 -0.90895677625
"fBodyAccMag" "SITTING" 8 -0.947981783478261
"fBodyAccMag" "SITTING" 9 -0.8977181972
"fBodyAccMag" "SITTING" 10 -0.955281010740741
"fBodyAccMag" "SITTING" 11 -0.953066009056604
"fBodyAccMag" "SITTING" 12 -0.955944253137255
"fBodyAccMag" "SITTING" 13 -0.956901559653061
"fBodyAccMag" "SITTING" 14 -0.940589853333333
"fBodyAccMag" "SITTING" 15 -0.949752001322034
"fBodyAccMag" "SITTING" 16 -0.958335480724638
"fBodyAccMag" "SITTING" 17 -0.973626755
"fBodyAccMag" "SITTING" 18 -0.984781467192982
"fBodyAccMag" "SITTING" 19 -0.962632577945206
"fBodyAccMag" "SITTING" 20 -0.946913451666667
"fBodyAccMag" "SITTING" 21 -0.974829227058824
"fBodyAccMag" "SITTING" 22 -0.943078237096774
"fBodyAccMag" "SITTING" 23 -0.945837830147059
"fBodyAccMag" "SITTING" 24 -0.968905031470588
"fBodyAccMag" "SITTING" 25 -0.967017992615385
"fBodyAccMag" "SITTING" 26 -0.952411043717949
"fBodyAccMag" "SITTING" 27 -0.974766466714286
"fBodyAccMag" "SITTING" 28 -0.953928124027778
"fBodyAccMag" "SITTING" 29 -0.973346531833333
"fBodyAccMag" "SITTING" 30 -0.959923388064516
"fBodyAccMag" "STANDING" 1 -0.985356361132075
"fBodyAccMag" "STANDING" 2 -0.964052166481482
"fBodyAccMag" "STANDING" 3 -0.926968932295082
"fBodyAccMag" "STANDING" 4 -0.917614014821429
"fBodyAccMag" "STANDING" 5 -0.9046413925
"fBodyAccMag" "STANDING" 6 -0.945949804035088
"fBodyAccMag" "STANDING" 7 -0.945611450377358
"fBodyAccMag" "STANDING" 8 -0.953746070740741
"fBodyAccMag" "STANDING" 9 -0.946330171777778
"fBodyAccMag" "STANDING" 10 -0.9401101675
"fBodyAccMag" "STANDING" 11 -0.982255413617021
"fBodyAccMag" "STANDING" 12 -0.945217802786885
"fBodyAccMag" "STANDING" 13 -0.972393559473684
"fBodyAccMag" "STANDING" 14 -0.949715059833333
"fBodyAccMag" "STANDING" 15 -0.960337344339623
"fBodyAccMag" "STANDING" 16 -0.971082558076923
"fBodyAccMag" "STANDING" 17 -0.980967748205128
"fBodyAccMag" "STANDING" 18 -0.976797646027397
"fBodyAccMag" "STANDING" 19 -0.968910788767123
"fBodyAccMag" "STANDING" 20 -0.921225595205479
"fBodyAccMag" "STANDING" 21 -0.962291334157303
"fBodyAccMag" "STANDING" 22 -0.949044483015873
"fBodyAccMag" "STANDING" 23 -0.957986177058823
"fBodyAccMag" "STANDING" 24 -0.960066088115942
"fBodyAccMag" "STANDING" 25 -0.972355393243243
"fBodyAccMag" "STANDING" 26 -0.970605250405405
"fBodyAccMag" "STANDING" 27 -0.973186182375
"fBodyAccMag" "STANDING" 28 -0.929146479367089
"fBodyAccMag" "STANDING" 29 -0.984548094769231
"fBodyAccMag" "STANDING" 30 -0.932047450677966
"fBodyAccMag" "LAYING" 1 -0.8617676481
"fBodyAccMag" "LAYING" 2 -0.975110196458333
"fBodyAccMag" "LAYING" 3 -0.96552427516129
"fBodyAccMag" "LAYING" 4 -0.939389701296296
"fBodyAccMag" "LAYING" 5 -0.962234984038462
"fBodyAccMag" "LAYING" 6 -0.91235165222807
"fBodyAccMag" "LAYING" 7 -0.927976880634615
"fBodyAccMag" "LAYING" 8 -0.932279645518518
"fBodyAccMag" "LAYING" 9 -0.9266042952
"fBodyAccMag" "LAYING" 10 -0.950848109137931
"fBodyAccMag" "LAYING" 11 -0.973994004561404
"fBodyAccMag" "LAYING" 12 -0.9438674399
"fBodyAccMag" "LAYING" 13 -0.959535493548387
"fBodyAccMag" "LAYING" 14 -0.899463668843137
"fBodyAccMag" "LAYING" 15 -0.956001034027778
"fBodyAccMag" "LAYING" 16 -0.968020521285714
"fBodyAccMag" "LAYING" 17 -0.961046326338028
"fBodyAccMag" "LAYING" 18 -0.986788412
"fBodyAccMag" "LAYING" 19 -0.971957401325301
"fBodyAccMag" "LAYING" 20 -0.952827071323529
"fBodyAccMag" "LAYING" 21 -0.953769071222222
"fBodyAccMag" "LAYING" 22 -0.929818990972222
"fBodyAccMag" "LAYING" 23 -0.967747053194444
"fBodyAccMag" "LAYING" 24 -0.973171068055556
"fBodyAccMag" "LAYING" 25 -0.774481943616438
"fBodyAccMag" "LAYING" 26 -0.969269114078947
"fBodyAccMag" "LAYING" 27 -0.981389017702703
"fBodyAccMag" "LAYING" 28 -0.961035587625
"fBodyAccMag" "LAYING" 29 -0.986800645362319
"fBodyAccMag" "LAYING" 30 -0.962840820428571
"fBodyAccMagFreq" "WALKING" 1 0.1906437244
"fBodyAccMagFreq" "WALKING" 2 0.393206208305085
"fBodyAccMagFreq" "WALKING" 3 0.113494312836207
"fBodyAccMagFreq" "WALKING" 4 0.382096409966667
"fBodyAccMagFreq" "WALKING" 5 0.149852522225
"fBodyAccMagFreq" "WALKING" 6 0.20009036395614
"fBodyAccMagFreq" "WALKING" 7 0.172997883545614
"fBodyAccMagFreq" "WALKING" 8 0.204080887916667
"fBodyAccMagFreq" "WALKING" 9 0.161672988528846
"fBodyAccMagFreq" "WALKING" 10 0.179599864783019
"fBodyAccMagFreq" "WALKING" 11 0.0935818048854746
"fBodyAccMagFreq" "WALKING" 12 0.25226775306
"fBodyAccMagFreq" "WALKING" 13 0.253532325631579
"fBodyAccMagFreq" "WALKING" 14 -0.0368327907423729
"fBodyAccMagFreq" "WALKING" 15 0.0782256056231481
"fBodyAccMagFreq" "WALKING" 16 0.175600477686275
"fBodyAccMagFreq" "WALKING" 17 0.174349227754098
"fBodyAccMagFreq" "WALKING" 18 0.131646853132143
"fBodyAccMagFreq" "WALKING" 19 0.307394950576923
"fBodyAccMagFreq" "WALKING" 20 0.291882701372549
"fBodyAccMagFreq" "WALKING" 21 0.232789920596154
"fBodyAccMagFreq" "WALKING" 22 0.368620829130435
"fBodyAccMagFreq" "WALKING" 23 0.281811709254237
"fBodyAccMagFreq" "WALKING" 24 0.153588267505862
"fBodyAccMagFreq" "WALKING" 25 0.0526493104482432
"fBodyAccMagFreq" "WALKING" 26 0.174398099661017
"fBodyAccMagFreq" "WALKING" 27 0.243535983807018
"fBodyAccMagFreq" "WALKING" 28 0.107450069401852
"fBodyAccMagFreq" "WALKING" 29 0.0998266557713208
"fBodyAccMagFreq" "WALKING" 30 0.0483161700923077
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 1 -0.0977433496415094
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 2 0.107680395229167
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 3 0.0238218745338983
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 4 -0.108017171661154
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 5 -0.020494853812766
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 6 -0.0140154345627451
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 7 -0.0892278153411765
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 8 0.207071289558293
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 9 -0.00195427494897959
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 10 0.0879049622851064
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 11 -0.137089383
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 12 -0.00111843704807692
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 13 -0.15090472406
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 14 -0.168723817533333
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 15 -0.0383017813479167
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 16 -0.0937396805764706
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 17 -0.184408514979167
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 18 -0.218615528237931
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 19 0.1670048042575
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 20 0.0274686447058824
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 21 0.029334838793617
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 22 0.29374477
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 23 -0.0111619282254902
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 24 -0.113727064838983
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 25 -0.273261579076923
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 26 -0.0172240385858182
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 27 -0.0126842499664706
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 28 0.0202047636666667
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 29 -0.145077640897959
"fBodyAccMagFreq" "WALKING_UPSTAIRS" 30 -0.312338030213846
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 1 0.119187142767959
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 2 0.0938321297617021
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 3 0.0439616686306122
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 4 0.101078170917778
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 5 -0.0137055065085106
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 6 0.106479482332292
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 7 0.00380298110638298
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 8 0.229144569581579
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 9 -0.0498273898880952
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 10 0.164428829157895
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 11 0.0316725683978261
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 12 0.078615024478587
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 13 0.0821411398170213
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 14 0.000464165078
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 15 -0.0581788548595238
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 16 0.0201391853085106
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 17 -0.0553633752984783
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 18 -0.0768405979909091
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 19 0.226461674461538
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 20 -0.102474919222222
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 21 0.0117020858033333
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 22 0.130782546102778
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 23 0.167846645746296
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 24 -0.0364416083527273
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 25 -0.17216563837931
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 26 -0.152993475556
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 27 0.0640204520170455
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 28 0.0406977206476087
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 29 0.0204223113808333
"fBodyAccMagFreq" "WALKING_DOWNSTAIRS" 30 -0.072482764933871
"fBodyAccMagFreq" "SITTING" 1 0.236655011680851
"fBodyAccMagFreq" "SITTING" 2 0.130934202854348
"fBodyAccMagFreq" "SITTING" 3 0.02816007875
"fBodyAccMagFreq" "SITTING" 4 0.028092110644
"fBodyAccMagFreq" "SITTING" 5 0.0586075165227273
"fBodyAccMagFreq" "SITTING" 6 0.128902046152727
"fBodyAccMagFreq" "SITTING" 7 -0.0112330111875
"fBodyAccMagFreq" "SITTING" 8 0.121543001092174
"fBodyAccMagFreq" "SITTING" 9 -0.08061344386
"fBodyAccMagFreq" "SITTING" 10 0.221566081296296
"fBodyAccMagFreq" "SITTING" 11 0.198648837339623
"fBodyAccMagFreq" "SITTING" 12 0.00487835794117647
"fBodyAccMagFreq" "SITTING" 13 0.150538936606122
"fBodyAccMagFreq" "SITTING" 14 0.015368050237037
"fBodyAccMagFreq" "SITTING" 15 0.157506318561017
"fBodyAccMagFreq" "SITTING" 16 0.240617264101449
"fBodyAccMagFreq" "SITTING" 17 0.126009669051562
"fBodyAccMagFreq" "SITTING" 18 0.304581057473684
"fBodyAccMagFreq" "SITTING" 19 -0.0538580142455342
"fBodyAccMagFreq" "SITTING" 20 0.0408663540363636
"fBodyAccMagFreq" "SITTING" 21 0.250062689644706
"fBodyAccMagFreq" "SITTING" 22 -0.0543672717149677
"fBodyAccMagFreq" "SITTING" 23 0.162284907683824
"fBodyAccMagFreq" "SITTING" 24 0.0943831689514706
"fBodyAccMagFreq" "SITTING" 25 0.194658204369231
"fBodyAccMagFreq" "SITTING" 26 0.0890797482948718
"fBodyAccMagFreq" "SITTING" 27 0.207855626508571
"fBodyAccMagFreq" "SITTING" 28 0.0291999772481944
"fBodyAccMagFreq" "SITTING" 29 0.250970927783333
"fBodyAccMagFreq" "SITTING" 30 0.0705937003967742
"fBodyAccMagFreq" "STANDING" 1 0.284555290773585
"fBodyAccMagFreq" "STANDING" 2 0.119649963903704
"fBodyAccMagFreq" "STANDING" 3 -0.000332753967377053
"fBodyAccMagFreq" "STANDING" 4 -0.102971757742857
"fBodyAccMagFreq" "STANDING" 5 -0.0169422323298214
"fBodyAccMagFreq" "STANDING" 6 0.0373542193561403
"fBodyAccMagFreq" "STANDING" 7 -0.0288451773293208
"fBodyAccMagFreq" "STANDING" 8 0.110646845581481
"fBodyAccMagFreq" "STANDING" 9 0.0235738706622222
"fBodyAccMagFreq" "STANDING" 10 0.0902454673818182
"fBodyAccMagFreq" "STANDING" 11 0.233078227234043
"fBodyAccMagFreq" "STANDING" 12 0.0468988697540984
"fBodyAccMagFreq" "STANDING" 13 0.0936059842982456
"fBodyAccMagFreq" "STANDING" 14 -0.0374702781666667
"fBodyAccMagFreq" "STANDING" 15 0.0328961071132075
"fBodyAccMagFreq" "STANDING" 16 0.0924921398371795
"fBodyAccMagFreq" "STANDING" 17 0.119058407512821
"fBodyAccMagFreq" "STANDING" 18 0.0447928488520548
"fBodyAccMagFreq" "STANDING" 19 0.00178112668493151
"fBodyAccMagFreq" "STANDING" 20 -0.0784367685864384
"fBodyAccMagFreq" "STANDING" 21 0.0947666458898876
"fBodyAccMagFreq" "STANDING" 22 -0.0729359541825397
"fBodyAccMagFreq" "STANDING" 23 0.0611889890617647
"fBodyAccMagFreq" "STANDING" 24 -0.0499986378695652
"fBodyAccMagFreq" "STANDING" 25 0.153959874551081
"fBodyAccMagFreq" "STANDING" 26 0.0663748187851351
"fBodyAccMagFreq" "STANDING" 27 0.17782530310375
"fBodyAccMagFreq" "STANDING" 28 -0.0886594278246835
"fBodyAccMagFreq" "STANDING" 29 0.179958311861538
"fBodyAccMagFreq" "STANDING" 30 -0.111500209335424
"fBodyAccMagFreq" "LAYING" 1 0.08640856294
"fBodyAccMagFreq" "LAYING" 2 0.2662982125
"fBodyAccMagFreq" "LAYING" 3 0.236990127870968
"fBodyAccMagFreq" "LAYING" 4 0.241697899814815
"fBodyAccMagFreq" "LAYING" 5 0.292032094967308
"fBodyAccMagFreq" "LAYING" 6 0.1446050868
"fBodyAccMagFreq" "LAYING" 7 -0.129091025169231
"fBodyAccMagFreq" "LAYING" 8 0.0484988463518519
"fBodyAccMagFreq" "LAYING" 9 -0.085609052452
"fBodyAccMagFreq" "LAYING" 10 0.260388946262069
"fBodyAccMagFreq" "LAYING" 11 0.336010660578947
"fBodyAccMagFreq" "LAYING" 12 0.0818083852738333
"fBodyAccMagFreq" "LAYING" 13 0.0815111222612903
"fBodyAccMagFreq" "LAYING" 14 -0.131771172645098
"fBodyAccMagFreq" "LAYING" 15 0.127358410820833
"fBodyAccMagFreq" "LAYING" 16 -0.121302340485714
"fBodyAccMagFreq" "LAYING" 17 -0.0494678208816901
"fBodyAccMagFreq" "LAYING" 18 0.339472649138462
"fBodyAccMagFreq" "LAYING" 19 0.168481196584337
"fBodyAccMagFreq" "LAYING" 20 0.187758018548529
"fBodyAccMagFreq" "LAYING" 21 -0.101802808811111
"fBodyAccMagFreq" "LAYING" 22 0.0988290426666667
"fBodyAccMagFreq" "LAYING" 23 0.0359321171277778
"fBodyAccMagFreq" "LAYING" 24 0.0811245566805556
"fBodyAccMagFreq" "LAYING" 25 -0.241575056393973
"fBodyAccMagFreq" "LAYING" 26 0.277268278907895
"fBodyAccMagFreq" "LAYING" 27 0.368679681202703
"fBodyAccMagFreq" "LAYING" 28 0.038386092475
"fBodyAccMagFreq" "LAYING" 29 0.435846931652174
"fBodyAccMagFreq" "LAYING" 30 0.17601722025
"fBodyAccX" "WALKING" 1 -0.202794306326316
"fBodyAccX" "WALKING" 2 -0.346048161016949
"fBodyAccX" "WALKING" 3 -0.316614011689655
"fBodyAccX" "WALKING" 4 -0.426719449666667
"fBodyAccX" "WALKING" 5 -0.287782607410714
"fBodyAccX" "WALKING" 6 -0.187934323140351
"fBodyAccX" "WALKING" 7 -0.343048405789474
"fBodyAccX" "WALKING" 8 -0.247389011875
"fBodyAccX" "WALKING" 9 -0.294711163653846
"fBodyAccX" "WALKING" 10 -0.114190001283019
"fBodyAccX" "WALKING" 11 -0.396533731864407
"fBodyAccX" "WALKING" 12 -0.05435763951
"fBodyAccX" "WALKING" 13 -0.335030121052632
"fBodyAccX" "WALKING" 14 -0.421498172542373
"fBodyAccX" "WALKING" 15 -0.31744092037037
"fBodyAccX" "WALKING" 16 -0.394790433529412
"fBodyAccX" "WALKING" 17 -0.360991674918033
"fBodyAccX" "WALKING" 18 -0.37147515625
"fBodyAccX" "WALKING" 19 -0.0299815666923077
"fBodyAccX" "WALKING" 20 -0.147404272166667
"fBodyAccX" "WALKING" 21 -0.273496158519231
"fBodyAccX" "WALKING" 22 -0.0994928588891304
"fBodyAccX" "WALKING" 23 -0.275404187920339
"fBodyAccX" "WALKING" 24 -0.492419802586207
"fBodyAccX" "WALKING" 25 -0.609038908918919
"fBodyAccX" "WALKING" 26 -0.321959549661017
"fBodyAccX" "WALKING" 27 -0.308702374385965
"fBodyAccX" "WALKING" 28 -0.280062182962963
"fBodyAccX" "WALKING" 29 -0.135819505761321
"fBodyAccX" "WALKING" 30 -0.351402910907692
"fBodyAccX" "WALKING_UPSTAIRS" 1 -0.404321784150943
"fBodyAccX" "WALKING_UPSTAIRS" 2 -0.266720933270833
"fBodyAccX" "WALKING_UPSTAIRS" 3 -0.392004211474576
"fBodyAccX" "WALKING_UPSTAIRS" 4 -0.294488270365385
"fBodyAccX" "WALKING_UPSTAIRS" 5 -0.161485339978723
"fBodyAccX" "WALKING_UPSTAIRS" 6 -0.131075372803922
"fBodyAccX" "WALKING_UPSTAIRS" 7 -0.336199426470588
"fBodyAccX" "WALKING_UPSTAIRS" 8 -0.166411065387805
"fBodyAccX" "WALKING_UPSTAIRS" 9 -0.342735952653061
"fBodyAccX" "WALKING_UPSTAIRS" 10 -0.139410790617021
"fBodyAccX" "WALKING_UPSTAIRS" 11 -0.355348902222222
"fBodyAccX" "WALKING_UPSTAIRS" 12 -0.321447925192308
"fBodyAccX" "WALKING_UPSTAIRS" 13 -0.382460736363636
"fBodyAccX" "WALKING_UPSTAIRS" 14 -0.323508442240741
"fBodyAccX" "WALKING_UPSTAIRS" 15 -0.0746328434375
"fBodyAccX" "WALKING_UPSTAIRS" 16 -0.474984014705882
"fBodyAccX" "WALKING_UPSTAIRS" 17 -0.1397522212625
"fBodyAccX" "WALKING_UPSTAIRS" 18 -0.465097261896552
"fBodyAccX" "WALKING_UPSTAIRS" 19 -0.15687949467775
"fBodyAccX" "WALKING_UPSTAIRS" 20 -0.140439074776471
"fBodyAccX" "WALKING_UPSTAIRS" 21 -0.319169340234043
"fBodyAccX" "WALKING_UPSTAIRS" 22 -0.0553996485285714
"fBodyAccX" "WALKING_UPSTAIRS" 23 -0.272605689568627
"fBodyAccX" "WALKING_UPSTAIRS" 24 -0.395790553898305
"fBodyAccX" "WALKING_UPSTAIRS" 25 -0.521649838769231
"fBodyAccX" "WALKING_UPSTAIRS" 26 -0.242820756127273
"fBodyAccX" "WALKING_UPSTAIRS" 27 -0.417607401176471
"fBodyAccX" "WALKING_UPSTAIRS" 28 -0.266101343372549
"fBodyAccX" "WALKING_UPSTAIRS" 29 -0.109793480008163
"fBodyAccX" "WALKING_UPSTAIRS" 30 -0.420402828153846
"fBodyAccX" "WALKING_DOWNSTAIRS" 1 0.0382291831510204
"fBodyAccX" "WALKING_DOWNSTAIRS" 2 0.112841160325532
"fBodyAccX" "WALKING_DOWNSTAIRS" 3 -0.0421706943244898
"fBodyAccX" "WALKING_DOWNSTAIRS" 4 -0.0722392276888889
"fBodyAccX" "WALKING_DOWNSTAIRS" 5 0.0984320090212766
"fBodyAccX" "WALKING_DOWNSTAIRS" 6 0.328308506041667
"fBodyAccX" "WALKING_DOWNSTAIRS" 7 0.0443428315319149
"fBodyAccX" "WALKING_DOWNSTAIRS" 8 0.136590199860526
"fBodyAccX" "WALKING_DOWNSTAIRS" 9 0.103128506197619
"fBodyAccX" "WALKING_DOWNSTAIRS" 10 0.215665273157895
"fBodyAccX" "WALKING_DOWNSTAIRS" 11 0.0351937228130435
"fBodyAccX" "WALKING_DOWNSTAIRS" 12 0.0235049348717391
"fBodyAccX" "WALKING_DOWNSTAIRS" 13 -0.0726602663212766
"fBodyAccX" "WALKING_DOWNSTAIRS" 14 0.0212541553977778
"fBodyAccX" "WALKING_DOWNSTAIRS" 15 0.235309825547619
"fBodyAccX" "WALKING_DOWNSTAIRS" 16 0.0368263528276596
"fBodyAccX" "WALKING_DOWNSTAIRS" 17 -0.0226239171245652
"fBodyAccX" "WALKING_DOWNSTAIRS" 18 -0.350086793272727
"fBodyAccX" "WALKING_DOWNSTAIRS" 19 0.537012022051282
"fBodyAccX" "WALKING_DOWNSTAIRS" 20 -0.0343309987555556
"fBodyAccX" "WALKING_DOWNSTAIRS" 21 0.104323529982222
"fBodyAccX" "WALKING_DOWNSTAIRS" 22 0.195348406222222
"fBodyAccX" "WALKING_DOWNSTAIRS" 23 0.205428216353704
"fBodyAccX" "WALKING_DOWNSTAIRS" 24 -0.222324293454545
"fBodyAccX" "WALKING_DOWNSTAIRS" 25 -0.372245192931034
"fBodyAccX" "WALKING_DOWNSTAIRS" 26 0.022800096142
"fBodyAccX" "WALKING_DOWNSTAIRS" 27 0.0829831545090909
